iteration,chain,p[1],p[2],p[3],dh,d[1],d[2],d[3],"c[1,1]","c[2,1]","c[3,1]","c[1,2]","c[2,2]","c[3,2]","c[1,3]","c[2,3]","c[3,3]",lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
2706,3,0.5868353572979113,0.616919604463195,0.5182458142748381,0.05838500604115098,0.07134757861884342,0.033267021996792615,0.03111228367231501,0.6167171825551657,0.5310811948394552,0.5047722553210715,0.645184631961122,0.5678834356640465,0.6706872496550789,0.5688539658071448,0.6141379022196732,0.5560916941245939,111.14561888451412,7.0,1.0,0.9715523501340044,111.14561888451412,-103.00059530998142,-0.08592312585668083,0.08911245156569692,3.0,0.0,0.46998407597610486,0.46998407597610486
2707,3,0.5053835400773543,0.6208101151934917,0.5910881482526398,0.0384742081740803,0.059380247000647576,0.04795399325093261,0.04949844809721641,0.5666545852083374,0.5569350793451519,0.5280357531428083,0.6217123441907068,0.5727085617031237,0.6273895520196724,0.5829270430292735,0.5985355414552516,0.5431037106438474,109.77613547829394,7.0,1.0,0.8871122696068481,109.77613547829394,-104.21988979706207,0.1361744168648471,0.1828311506460807,3.0,0.0,0.46998407597610486,0.46998407597610486
2708,3,0.5495988625709104,0.6109741273549547,0.5551692062782665,0.03190133633208148,0.06648390484307977,0.039483485211856795,0.04229967554375983,0.5617280674791557,0.5146254104877885,0.5073839866958255,0.6213590890121581,0.565893691532225,0.6461843871708419,0.5942250045040963,0.5888870553755348,0.5576122339035865,112.99028235518401,15.0,1.0,0.9924548921331585,112.99028235518401,-106.05517746769621,-0.3557362173231553,-0.3557362173231553,3.0,0.0,0.46998407597610486,0.46998407597610486
2709,3,0.5576652641183119,0.5894175715577896,0.6118992323214903,0.05665325281059271,0.0756965950343116,0.033066098631565295,0.04210022018693209,0.5671467276631444,0.5638343376397985,0.5183640860703658,0.6391989921711123,0.5648365317744488,0.6202885216514458,0.5795961166974922,0.6137342589083638,0.5384915720318775,109.66371524325561,7.0,1.0,0.8083241172451933,109.66371524325561,-104.35587242676017,0.31839504468062785,0.7521601478635063,3.0,0.0,0.46998407597610486,0.46998407597610486
2710,3,0.5371577148091213,0.6819778785395655,0.6200441810047197,0.046073325242485454,0.05526111012354933,0.04364559972788924,0.03650712872362828,0.5838143343186737,0.5198807052503303,0.5119921791736695,0.6515907904775822,0.6017458556897639,0.6777099623930701,0.5859408537369301,0.6003953995338814,0.5586745502452697,109.59620439136786,31.0,1.0,0.8968610778329495,109.59620439136786,-104.10756723838922,-0.06124657533648303,1.9021644597652454,4.0,0.0,0.46998407597610486,0.46998407597610486
2711,3,0.5275137882625566,0.5861358704814351,0.5488796156992088,0.04016463589922997,0.0723401251139544,0.03291011441459749,0.04125581539098549,0.5814349683449835,0.550899662734152,0.5082194641615528,0.6468639922338543,0.5460666189417084,0.6468668637183904,0.5651140662436954,0.6202854844956968,0.5518140777380708,112.83882729534709,7.0,1.0,0.9810910301586954,112.83882729534709,-105.3105846553697,-0.027023112054422427,-0.170120548456282,3.0,0.0,0.46998407597610486,0.46998407597610486
2712,3,0.6048276650043366,0.5970693159871513,0.5267947500822588,0.10495980735643322,0.07324893780133351,0.0339195690881781,0.031102475792476172,0.5862984647028431,0.5561624849683716,0.48870489365548003,0.6357066218996934,0.5831279754354023,0.6655853850866499,0.5787766379053504,0.5997777246622018,0.5370057376455225,108.4514732046218,7.0,1.0,0.8713927011749345,108.4514732046218,-104.14663509099617,0.21281044328507903,-0.26950137071132474,3.0,0.0,0.46998407597610486,0.46998407597610486
2713,3,0.6010763160369169,0.6178244106469961,0.5439169022275823,0.09987934749822966,0.07439095147330191,0.03779509601209765,0.039734044554692996,0.5884464351727297,0.552834549721766,0.5027607139783141,0.6380417186605599,0.5839045476277207,0.6388240419887489,0.5902704349462117,0.6218833337921291,0.5220468814155108,107.83930310568613,7.0,1.0,0.8960637393666361,107.83930310568613,-102.21787715225086,0.18428384787092966,0.18428384787092966,3.0,0.0,0.46998407597610486,0.46998407597610486
2714,3,0.5930912595317437,0.6542236575225812,0.5325150527066338,0.06248837148348459,0.06722729224230146,0.03291578557769931,0.03896504167317124,0.5677762235190105,0.5511380262441046,0.5226893649655282,0.6474101251010496,0.5586079948873893,0.6433455463635037,0.5783859077887998,0.6298594851877741,0.5147833822939951,109.05082342720164,7.0,1.0,0.9990174467809595,109.05082342720164,-102.53258900585102,-0.1795704991934599,-0.5702019773793978,3.0,0.0,0.46998407597610486,0.46998407597610486
2715,3,0.5521096071491461,0.5952859528602175,0.5830233617103452,0.02965019396055169,0.06876737700318358,0.03894182937402084,0.04024510737133623,0.6063961299823505,0.5425114862442614,0.5268344893480802,0.631927875208375,0.5857683750328357,0.6610372557201483,0.5639767201731561,0.5919482246663255,0.5869754852061098,111.08468703022544,7.0,1.0,0.9895686361448407,111.08468703022544,-104.55161284425157,-0.3991192669999748,-0.3991192669999748,3.0,0.0,0.46998407597610486,0.46998407597610486
2716,3,0.5726447268750677,0.6241029059990696,0.5555321855587027,0.05178803266570143,0.06033357894777342,0.04706759295722302,0.03630787990620075,0.5925450107077868,0.5395461933915926,0.5236066269658819,0.629842798785733,0.5473100630011292,0.645791992130155,0.5888784555774054,0.6179031713794307,0.5338498779949781,112.60229121586737,7.0,1.0,0.9558451131181579,112.60229121586737,-105.97910410310125,-0.14562082268764698,0.24049510469856727,3.0,0.0,0.46998407597610486,0.46998407597610486
2717,3,0.5481809635977528,0.6160271591909283,0.5695576265496334,0.029269115570055678,0.07732893836929061,0.036925705200738033,0.042701015400780105,0.5771666785942388,0.5596600934790212,0.5318828986947829,0.6550805387102042,0.5656031320259106,0.6618620792806185,0.5520372280519237,0.5873084149754144,0.5651507398722717,113.33045067521192,7.0,1.0,0.844606236717801,113.33045067521192,-104.8608272621409,-0.13527433751512774,0.34396379110548025,3.0,0.0,0.46998407597610486,0.46998407597610486
2718,3,0.5870776814639812,0.6271956096190899,0.5811983431989943,0.041404329723075624,0.07247106119963011,0.0372186134807242,0.039842164316603666,0.5843125375612107,0.5194151414825695,0.5506865254385596,0.6299235364444198,0.5612637441887427,0.6364228790638805,0.5958431906142908,0.593600408180979,0.543523164580139,111.2302044779148,7.0,1.0,0.6989127286429268,111.2302044779148,-106.0539327879739,0.42627117041428164,0.8301994118183984,3.0,0.0,0.46998407597610486,0.46998407597610486
2719,3,0.5130869605682244,0.5991427164292491,0.6047299156507949,0.04590128476660439,0.07217000607936905,0.03549510608840317,0.0374690584531948,0.5774040719745561,0.5304343876414819,0.5279163131092247,0.6484784616603964,0.5706960768060085,0.6535712007438672,0.5479312051291245,0.6330138889205196,0.5599261863920528,111.57534594754756,7.0,1.0,0.857394387938789,111.57534594754756,-103.28522174702681,0.16453944502671902,0.3535868902032888,3.0,0.0,0.46998407597610486,0.46998407597610486
2720,3,0.531664729913731,0.6431792012238208,0.6123221130175333,0.032690328837041274,0.07905232937334943,0.03831053037324066,0.03251019128562354,0.5673062028366012,0.5360777789902468,0.5155117051332179,0.6572650276572013,0.5851372727260277,0.66746303835303,0.5928840024702012,0.6254400147580025,0.5542232326038916,112.4758130182444,7.0,1.0,0.9554674219832086,112.4758130182444,-104.29678956838711,-0.3554397786092949,-0.3554397786092949,3.0,0.0,0.46998407597610486,0.46998407597610486
2721,3,0.5518490741624968,0.6090092503847248,0.6036726073296125,0.02663749058132056,0.07468292976131911,0.03548595227674657,0.03880921124559811,0.5635368216947697,0.5456941534582489,0.5130761055529526,0.6327235931619754,0.5847702450053531,0.6772232473856353,0.580734392706705,0.6156934198410753,0.5808725221207466,111.42715990207353,7.0,1.0,0.799138020638681,111.42715990207353,-104.91002894621899,-0.07736046872356894,0.4765165766775823,3.0,0.0,0.46998407597610486,0.46998407597610486
2722,3,0.5518490741624968,0.6090092503847248,0.6036726073296125,0.02663749058132056,0.07468292976131911,0.03548595227674657,0.03880921124559811,0.5635368216947697,0.5456941534582489,0.5130761055529526,0.6327235931619754,0.5847702450053531,0.6772232473856353,0.580734392706705,0.6156934198410753,0.5808725221207466,111.42715990207353,7.0,1.0,0.08984189659076793,111.42715990207353,-97.44817771971239,0.0,6.890762176270172,3.0,0.0,0.46998407597610486,0.46998407597610486
2723,3,0.5332563536539962,0.6249345821485597,0.6032539157111405,0.024041934005183372,0.0730623912225226,0.03939643189593447,0.040294913484483406,0.5571901708468978,0.5547739492444073,0.5067955771953793,0.6362099891033567,0.5772790567132624,0.676359498106501,0.5785380904418044,0.6118504073795911,0.5740742396206517,112.50957757576089,7.0,1.0,1.0,112.50957757576089,-108.04864097144848,-0.3552107463905685,-0.3552107463905685,3.0,0.0,0.46998407597610486,0.46998407597610486
2724,3,0.5332563536539962,0.6249345821485597,0.6032539157111405,0.024041934005183372,0.0730623912225226,0.03939643189593447,0.040294913484483406,0.5571901708468978,0.5547739492444073,0.5067955771953793,0.6362099891033567,0.5772790567132624,0.676359498106501,0.5785380904418044,0.6118504073795911,0.5740742396206517,112.50957757576089,7.0,1.0,0.050216891938160875,112.50957757576089,-105.71310971781953,0.0,4.442946299293084,3.0,0.0,0.46998407597610486,0.46998407597610486
2725,3,0.520834929816218,0.6244801924144916,0.5452396607380517,0.05768118891544258,0.06709997794784112,0.05364364153604152,0.0418554541400753,0.5667810923337091,0.49453667850583016,0.527796600745366,0.6420170713026705,0.5878397738967092,0.6515036395222711,0.5645310394675069,0.6080943947479565,0.5064565288938134,106.13997242736582,7.0,1.0,0.7257974192587471,106.13997242736582,-101.11922128491324,0.49022777637061665,0.49369286875629825,3.0,0.0,0.46998407597610486,0.46998407597610486
2726,3,0.580553740699689,0.5789761946056926,0.5484955899361158,0.044074300544643695,0.06847073982957105,0.04020589912418695,0.05005905382187326,0.5978796982609278,0.570559277037358,0.5338805235608859,0.6184542531223699,0.5701225994203956,0.6487866872916733,0.5819579383396292,0.5941125737699302,0.5354057738142012,110.94030747938035,7.0,1.0,1.0,110.94030747938035,-99.336337128825,-0.3579679764542476,-0.4480262266312991,3.0,0.0,0.46998407597610486,0.46998407597610486
2727,3,0.5236406484000959,0.6363805670364157,0.5880789145721892,0.040444064144223066,0.06632859055573653,0.036495473019567064,0.03437676135204937,0.5635631699406647,0.5231914392814634,0.497590100095524,0.675999219226927,0.5765189192801634,0.6567427339671681,0.5815307744516786,0.5971380759996535,0.5587996688670571,112.76936600838638,7.0,1.0,0.9685272365929808,112.76936600838638,-102.93597769911094,-0.052909075884556955,-0.28238965546324835,3.0,0.0,0.46998407597610486,0.46998407597610486
2728,3,0.5946151604789738,0.6180463744839655,0.5687661934685572,0.038801328839321206,0.06453467516588027,0.04269885239251363,0.042340532034032624,0.5918947396601265,0.5543986768066443,0.5182559764311604,0.5994667641620522,0.5691202939762107,0.6483915851605264,0.5769991870004156,0.6101791382544168,0.5234264149174043,110.63446730159163,7.0,1.0,0.8739914513525157,110.63446730159163,-106.8519736482531,0.09165495572071336,0.3115713645306215,3.0,0.0,0.46998407597610486,0.46998407597610486
2729,3,0.5027503982824241,0.6289050211442883,0.6141993826617582,0.05378524440163768,0.07648345136702168,0.029678291140859157,0.04171108130389447,0.5555261506645224,0.5079254228582402,0.5059889466954524,0.667523283211141,0.565828931454052,0.6496801477411404,0.5861081513627031,0.6176234257832933,0.5878630526348715,106.99766711875628,15.0,1.0,0.9401557779578776,106.99766711875628,-102.17539945278146,0.24103287341056046,0.3204596495847909,3.0,0.0,0.46998407597610486,0.46998407597610486
2730,3,0.5640205752943409,0.6456848312119428,0.5723577301758493,0.044658642712499905,0.05748212611914417,0.04017717932431589,0.0402304339990473,0.581497861778217,0.5540238310624345,0.5287827218941706,0.6240607121662531,0.5782501885554173,0.6769733642698743,0.5713086090113602,0.6107876924680335,0.526999463505963,112.5196194617682,7.0,1.0,0.9600991604126483,112.5196194617682,-101.17876537377612,-0.347153051248668,-0.35287781768498405,3.0,0.0,0.46998407597610486,0.46998407597610486
2731,3,0.5090074730678192,0.591480984844752,0.5551854472540917,0.03786097546253323,0.07073907221592245,0.04545745205341393,0.03689088455621589,0.5743594689603675,0.517013079665479,0.47871589397526754,0.6275759452292746,0.5530817639170944,0.6441120914512122,0.5631127294688547,0.5800541130634952,0.5662788866183169,110.3436487733487,7.0,1.0,0.8229192252056737,110.3436487733487,-101.98028908673362,-0.11022811697696966,0.5168066710304657,3.0,0.0,0.46998407597610486,0.46998407597610486
2732,3,0.5150708661632138,0.6055661999997165,0.5500520943378967,0.03745754483414286,0.07493340087650782,0.04932508966281422,0.03352520442230054,0.5643364077255114,0.5144350548279168,0.48101225826921556,0.6314997426892727,0.5489459290294803,0.6407616179441353,0.5690874162659947,0.5971874214681147,0.5563157722947824,111.4041178246685,7.0,1.0,0.9895622398251239,111.4041178246685,-104.82103608209265,-0.2080419382030243,-0.2776104675014466,3.0,0.0,0.46998407597610486,0.46998407597610486
2733,3,0.5251899853674297,0.6116446346021369,0.5772256666006745,0.04557936098524621,0.05823155352386476,0.032003012229667914,0.030911514642213294,0.5784575072498875,0.5385535606816533,0.5216889282131524,0.6369433984123157,0.5873406048585081,0.684066925512231,0.5708729918251466,0.6031368348023652,0.5538036868793422,111.87299651958187,7.0,1.0,0.8304585469108741,111.87299651958187,-102.35644258846952,-0.18358869272725542,0.3787244846376865,3.0,0.0,0.46998407597610486,0.46998407597610486
2734,3,0.5326552362723519,0.629418422169646,0.5774189675036699,0.0242457560296761,0.06577353779285983,0.045912971934633104,0.039611511709561543,0.5293814267766092,0.546196535708687,0.49731907129672914,0.6195762264180567,0.5774514454512931,0.6422249176893852,0.5729227124378581,0.5923542770642711,0.555491279572977,111.69662248337355,15.0,1.0,0.6840638410833151,111.69662248337355,-101.36249017003476,-0.603608850427193,1.3108133048164206,3.0,0.0,0.46998407597610486,0.46998407597610486
2735,3,0.5372983674882529,0.5814460156204979,0.6076009138245355,0.03712801666879018,0.07694121447099828,0.04911497144762844,0.03970409481877963,0.54566277785785,0.5283696078386898,0.5197424338092137,0.640691184658581,0.5884102281860283,0.6314402885817444,0.560080241380278,0.5967156288026559,0.5793871032636623,108.24789567066729,7.0,1.0,0.28204258479316907,108.24789567066729,-101.36470864921222,1.0569716280410262,3.532308890104048,3.0,0.0,0.46998407597610486,0.46998407597610486
2736,3,0.5310228829860949,0.6660150990342165,0.5509000858252004,0.035385735365667755,0.06638432357910172,0.03454056579700536,0.04043190454582691,0.5574543727376556,0.5014290609883928,0.5209703649291014,0.6393184741094126,0.5427163853071324,0.6530694717019696,0.589045620503407,0.5966536977263818,0.5433262264291242,107.82854898183814,7.0,1.0,0.8847445622001331,107.82854898183814,-100.01645294114054,0.44442787968336006,0.5941693242151302,3.0,0.0,0.46998407597610486,0.46998407597610486
2737,3,0.5488925134945757,0.5320570379901932,0.5863573084733495,0.06641009860592592,0.06289306190815495,0.035760581015783784,0.04101063931946791,0.6221198022325691,0.5503601464868737,0.5121691458459356,0.6243955228060186,0.5918184320422119,0.6510755450245651,0.5674664346208901,0.5863312122748298,0.5489901762578384,107.13626107407178,7.0,1.0,1.0,107.13626107407178,-100.40871294275125,-0.029394957943637223,-0.5226461882287623,3.0,0.0,0.46998407597610486,0.46998407597610486
2738,3,0.5010232410255132,0.6773524286196954,0.566460082483874,0.040529372635478636,0.07222251355119634,0.03566313496389412,0.03939786224877653,0.5293348344501779,0.53043328916301,0.48826662134232507,0.6588678520054456,0.5354005464650493,0.6541433939371423,0.5715753483055126,0.6227976815510399,0.5351223739859949,104.2703381776233,7.0,1.0,0.7570611885740453,104.2703381776233,-95.9411777242314,0.004207536392712541,0.8154814080465798,3.0,0.0,0.46998407597610486,0.46998407597610486
2739,3,0.5052117772385724,0.6450234101407931,0.5579792927475349,0.07421336602561594,0.08889623862005842,0.06303037670723559,0.03393521519574882,0.5623084448877367,0.5257915505719903,0.516723603196986,0.6885716061600939,0.6151997534764518,0.7032564409253467,0.561196742222086,0.606993950480639,0.55236782101642,100.8840228037351,15.0,1.0,0.985669722185593,100.8840228037351,-91.8590436231152,0.06250901097705253,-0.37112448006858756,3.0,0.0,0.46998407597610486,0.46998407597610486
2740,3,0.5639050030834785,0.6541471343059949,0.5860593905830613,0.030686825114122993,0.08423318820617269,0.06493109311136615,0.036529484505081866,0.5569236996431788,0.530390383562195,0.5004989055058231,0.7011068228823946,0.617772788846727,0.6726823169758318,0.568443170916105,0.6186249311393279,0.553449210120626,103.83598235318885,7.0,1.0,0.7943438066751032,103.83598235318885,-94.2146124601817,-0.9169199233554082,1.432916732217123,3.0,0.0,0.46998407597610486,0.46998407597610486
2741,3,0.5572928621129563,0.6599658897920871,0.590464606729717,0.039141455006412675,0.059301584783323216,0.0661350469221844,0.04045238537137438,0.5962165958676516,0.5272078021980099,0.5255987632082681,0.6317957518186375,0.6325840981352358,0.6475725943828832,0.5814408003547274,0.5951194657509555,0.5476821211630811,108.63220845878014,7.0,1.0,0.9881003812365962,108.63220845878014,-96.1676184346218,-0.42919329219137126,-0.43315298260289126,3.0,0.0,0.46998407597610486,0.46998407597610486
2742,3,0.5388130471891366,0.6782064601678868,0.5473658397675661,0.033824300761450696,0.07178024210313395,0.07252203205569849,0.035317524601864506,0.586807057427689,0.5092425294927263,0.5154192458048504,0.6474224895572079,0.6422873116769965,0.6624031126423816,0.5786760247450748,0.623421780436218,0.5585967865445592,104.43457406264606,15.0,1.0,0.8781664888970051,104.43457406264606,-99.52099847156464,0.3622503081717525,-0.41858484582584765,3.0,0.0,0.46998407597610486,0.46998407597610486
2743,3,0.5455192916737582,0.6581709234157044,0.5754603666301591,0.03404616000773618,0.06266086979374771,0.07352532824852302,0.03732502686333867,0.5691799609447654,0.5033967520505095,0.5243460386975273,0.6439318562415541,0.6349107985030876,0.6787642555661629,0.5612817506005305,0.6063601308609313,0.5532519089240417,106.8847584107805,7.0,1.0,0.990471710434817,106.8847584107805,-100.95942196281065,-0.423015518487432,-0.6174836237696297,3.0,0.0,0.46998407597610486,0.46998407597610486
2744,3,0.5220630336561954,0.6492360741136667,0.5599047819872781,0.023757436808710574,0.07783819716022582,0.06793119791421524,0.03756239396281368,0.5743786474351967,0.5265544040811597,0.5051797010614081,0.633624957656474,0.6088872996824309,0.6654516918756491,0.565673951245205,0.6241556386383498,0.5569003916651781,107.68767068331479,7.0,1.0,0.7566225485888631,107.68767068331479,-99.27547302856284,0.4458905695654778,0.4786738859350521,3.0,0.0,0.46998407597610486,0.46998407597610486
2745,3,0.5397196731117382,0.6611220114280302,0.579239123337001,0.026107372733863352,0.08081429594290927,0.0685033837354373,0.0386589898837454,0.5608976547110628,0.522427735639075,0.4974212506422407,0.6309668180166118,0.6137653667895874,0.6607927894285444,0.5656222544703925,0.6296595160193728,0.5555346902982201,106.66585785353128,7.0,1.0,1.0,106.66585785353128,-103.19157245673722,-0.1654389228999662,-0.4913735464132287,3.0,0.0,0.46998407597610486,0.46998407597610486
2746,3,0.5084355844176841,0.6518175032668881,0.5590193614503355,0.04010552293288476,0.08050195577561911,0.06468128467368958,0.04140848115003664,0.5727508063554689,0.532899958399918,0.4641314831447166,0.6539136489837691,0.5954407820288659,0.6708662199744938,0.5621677796358564,0.6185284338713235,0.5438294857130478,106.65991341591011,15.0,1.0,0.6661654467359751,106.65991341591011,-97.00326050815772,0.2950179068840555,0.9592754374971832,3.0,0.0,0.46998407597610486,0.46998407597610486
2747,3,0.5605568296649623,0.6086911863390887,0.5813460902954329,0.03575162005930959,0.07323434488867336,0.0761460602006377,0.047183252892099375,0.5869020741005444,0.5277892440381141,0.47482364970832736,0.6596663317886622,0.5917302660603136,0.6479540935179281,0.5688503522095741,0.6215522931359981,0.5406174149639154,104.64079589688944,15.0,1.0,0.9131947967624898,104.64079589688944,-98.69195964490078,0.31940654559934956,-0.7656961681092298,3.0,0.0,0.46998407597610486,0.46998407597610486
2748,3,0.5554294501624221,0.5950826337797755,0.5455009582060377,0.0330892720725457,0.06543211465920816,0.028715059761961762,0.0479376020369756,0.563705674961642,0.5498161602065041,0.5479956452355423,0.6144110202465822,0.5649330056674233,0.6469557738712616,0.5363408488300392,0.5635421317408243,0.5622471045241317,107.01767585185894,15.0,1.0,0.9961708103076432,107.01767585185894,-97.25423829579212,-0.42707579254133066,-1.136816839198687,3.0,0.0,0.46998407597610486,0.46998407597610486
2749,3,0.544460958515236,0.6313479887286675,0.5832666463567604,0.03691101693759648,0.06341553692595764,0.05446562140295242,0.04715447239764308,0.5944373522603362,0.5344824462600065,0.498760012770217,0.6594857336251162,0.595559287051636,0.6560861499434713,0.6139516339583502,0.6242310307239719,0.5673671176285412,109.83454634905806,7.0,1.0,0.9696176027462954,109.83454634905806,-100.7811905099551,-0.2025273142498918,-0.5610348432342676,3.0,0.0,0.46998407597610486,0.46998407597610486
2750,3,0.5329910755006892,0.6115174428263589,0.5412327059471922,0.042636149557091704,0.0693100339169149,0.028052123925759676,0.03998975959726999,0.5690561510003171,0.5445191365488873,0.5348674691021902,0.6303880522348282,0.5499468784230621,0.6566099608221695,0.5301205551799576,0.5916425202136922,0.5540466630491213,109.9728835875056,7.0,1.0,0.9003833115465886,109.9728835875056,-102.35492488851983,0.04174492818967224,0.3486461823326579,3.0,0.0,0.46998407597610486,0.46998407597610486
2751,3,0.5216398729607341,0.6346177918144964,0.5773283894585242,0.02738579198854967,0.061600504578414275,0.06934692465815032,0.07028003693876161,0.571381701173699,0.5316195734658458,0.5024238198219237,0.6432566412631419,0.6252532933149807,0.6216482781365207,0.6157825931204752,0.5774879442114921,0.5728455029132583,104.28114829109873,15.0,1.0,0.7091879323193736,104.28114829109873,-97.09714852042704,-0.4769022700898944,1.435249445583949,3.0,0.0,0.46998407597610486,0.46998407597610486
2752,3,0.5515574787247498,0.6089215645807811,0.5759756323695406,0.036761244963030834,0.0815359989125755,0.024622369217297834,0.025697589402221308,0.5945292489586775,0.5509687940558556,0.5289307070901201,0.6280698060685822,0.5497958545191939,0.6668217190849905,0.5607040079424146,0.6211033393773476,0.5518638226547713,106.9358659341933,15.0,1.0,0.7378171992085404,106.9358659341933,-96.32471590681341,0.042467333933572604,0.6514476940315745,3.0,0.0,0.46998407597610486,0.46998407597610486
2753,3,0.5236839970057269,0.6330712229660131,0.5712827838884199,0.027030440187743303,0.05194602968656669,0.0726550711142712,0.05982727641114668,0.5773909142217111,0.5364183865509506,0.5095212776295527,0.6586529664192832,0.6090802556545439,0.6164906336898527,0.5973478237942494,0.5818059727757781,0.5456691295501079,105.03747673454465,7.0,1.0,0.9607249900868874,105.03747673454465,-101.5462120461791,0.1366003791439141,-0.44213609382404684,3.0,0.0,0.46998407597610486,0.46998407597610486
2754,3,0.5376816591068014,0.6216162201269841,0.5702173527028758,0.02743798948503937,0.046473460833590295,0.0769967894477065,0.04844381051270346,0.5778631833776502,0.5363723480265201,0.5053752274812353,0.6489078530383986,0.6064097268393613,0.6188930107833459,0.5957835965257894,0.5973881397188598,0.540322586360798,104.54560073692805,7.0,1.0,0.7714201719498036,104.54560073692805,-99.14169848276445,0.22651470046595534,0.9928327795105503,3.0,0.0,0.46998407597610486,0.46998407597610486
2755,3,0.5382935513607714,0.6379340947469065,0.603856992252649,0.023078899421908806,0.05172871128368312,0.08031174406700907,0.0496701989316113,0.5840650851407287,0.5157057274100207,0.521911183036749,0.654494807548176,0.6159622968009502,0.6256153061149361,0.5973063229563486,0.6098861549090926,0.5589466761266568,104.68945190736932,7.0,1.0,0.5454823039153539,104.68945190736932,-94.71083639045322,0.12743125934525779,2.520763572294271,3.0,0.0,0.46998407597610486,0.46998407597610486
2756,3,0.5670284118379316,0.6536518272159225,0.5862639040142102,0.042893478199191225,0.052774355838351834,0.07711416946704201,0.04184895898392636,0.5713866484803707,0.5341026318772224,0.5141780629356298,0.6435520488978094,0.6016135433706808,0.6219155101997255,0.5992838244627594,0.6300405290810552,0.564800128773362,104.21833947028458,7.0,1.0,0.314013535794856,104.21833947028458,-97.55467727878454,0.6674254597892713,2.4432842259172247,3.0,0.0,0.46998407597610486,0.46998407597610486
2757,3,0.5571260314859153,0.5686327938754222,0.5705963449069098,0.031475832018600054,0.08210879871778591,0.039001175757589074,0.03508241165606358,0.6001171526634617,0.5600036944864508,0.5104805482892258,0.6000817067872328,0.571106213982483,0.6277592876301114,0.5689412102627879,0.5942455732279234,0.5429253267855619,109.4348747100313,15.0,1.0,1.0,109.4348747100313,-100.47404724228532,-0.4242820744168938,-0.4502608637425283,3.0,0.0,0.46998407597610486,0.46998407597610486
2758,3,0.5306467367249272,0.6491610172151199,0.5901273944915805,0.0466938329582129,0.05878071337130535,0.04316855732178831,0.04326131495236763,0.5758753306410539,0.5167800928957204,0.5153734705615074,0.6819462512106131,0.5745333648377602,0.6858182351038937,0.5849794378120229,0.6123961953205924,0.5384542108821481,109.4836173522621,7.0,1.0,0.921484647423585,109.4836173522621,-103.58107896137868,0.03988028863608406,-0.2885523887819801,3.0,0.0,0.46998407597610486,0.46998407597610486
2759,3,0.5353524814787287,0.643440919527055,0.578458540133971,0.03884957527101766,0.06291464277741632,0.04075520215599309,0.04571338032913103,0.5747054700747648,0.5264510510076343,0.5311260936063722,0.670887774349066,0.5719822766867392,0.6771014321441563,0.57156540044849,0.6250020143989938,0.5327648305930304,111.29400821616284,7.0,1.0,0.9419380270105798,111.29400821616284,-101.6373646431992,-0.023549394402735402,0.2938622409394753,3.0,0.0,0.46998407597610486,0.46998407597610486
2760,3,0.5394704983641898,0.6241876057601218,0.5751758505406367,0.036069205759115305,0.06767612500371628,0.03520611214518226,0.03721419699043939,0.5803426142694159,0.5249264253761464,0.5157419914558832,0.6428327154865022,0.5642887131447987,0.6704374497724543,0.5694061338183473,0.5927456150443292,0.5586628549412258,116.32052809130275,7.0,1.0,0.940540876676252,116.32052809130275,-108.79626045768305,-0.3606780013018067,-0.3606780013018067,3.0,0.0,0.46998407597610486,0.46998407597610486
2761,3,0.5339287762220473,0.635088345240645,0.5742015391354326,0.034766855130377874,0.05618808158423075,0.029190195830947094,0.04964849257560303,0.5818197409146764,0.5199126374482024,0.5296591248558554,0.6385187450637942,0.5704496907369742,0.6713956940458551,0.567858882632882,0.5988575385682754,0.5613018234184673,112.71124040241641,3.0,1.0,0.7521834874753343,112.71124040241641,-109.89237365450373,0.21114225712943835,0.47165037315404845,2.0,0.0,0.46998407597610486,0.46998407597610486
2762,3,0.5249679010877039,0.6131334412572391,0.5985006779643399,0.03234814443094304,0.058404767388891526,0.03280109868371728,0.05459192619495493,0.5834323406580033,0.5276510463997335,0.5012611725707068,0.6358539198851038,0.5585702669151364,0.6688308970400368,0.5635639491389556,0.5992339570715975,0.5512324936774078,112.31805650125631,7.0,1.0,0.9233740026276359,112.31805650125631,-108.39011090505521,0.12683764412126664,0.1945099362133078,3.0,0.0,0.46998407597610486,0.46998407597610486
2763,3,0.5573371872891216,0.6042497512371422,0.5614929011417885,0.03670870900015768,0.061826079574906705,0.029343181251029627,0.056953006999722236,0.5977718695171212,0.526002435334405,0.5008826960378866,0.6471521924835076,0.5671438581245327,0.6589266618238361,0.576201802482245,0.5993375862351357,0.5689620417644241,112.31544305330704,7.0,1.0,0.9842439751089004,112.31544305330704,-108.33829734593058,-0.07427219601616741,-0.15930912641564987,3.0,0.0,0.46998407597610486,0.46998407597610486
2764,3,0.5460458928275053,0.6299585599440918,0.582270676359583,0.04261972114561393,0.07396403732541405,0.04970010295058145,0.0317302059946173,0.5606677893839286,0.5348221542883206,0.5253826573846415,0.6344499504744288,0.5700812847554615,0.6476648273716902,0.5728271477239837,0.5973606116551567,0.5299340347931606,112.98273287227657,7.0,1.0,0.8922574653929873,112.98273287227657,-104.98066022516647,0.028529131193963053,0.2551473824139947,3.0,0.0,0.46998407597610486,0.46998407597610486
